1,55.944425,-3.188396,55.944575,-3.1881361923788645
2,55.944575,-3.1881361923788645,55.944725,-3.187876384757729,hurt.green.filer
3,55.944725,-3.187876384757729,55.94444309221376,-3.1877737787147313
4,55.94444309221376,-3.1877737787147313,55.94416118442752,-3.1876711726717337,bound.ends.matter
5,55.94416118442752,-3.1876711726717337,55.94390137680639,-3.1875211726717336,begins.spider.drips
6,55.94390137680639,-3.1875211726717336,55.94364156918525,-3.1873711726717335,shut.stands.media
7,55.94364156918525,-3.1873711726717335,55.94383440546816,-3.187141359338798,renew.ears.tend
8,55.94383440546816,-3.187141359338798,55.94393701151116,-3.186859451552562
9,55.94393701151116,-3.186859451552562,55.94403961755416,-3.1865775437663264,lime.learns.front
10,55.94403961755416,-3.1865775437663264,55.94403961755416,-3.1868775437663266
11,55.94403961755416,-3.1868775437663266,55.94414222359716,-3.1871594515525623
12,55.94414222359716,-3.1871594515525623,55.944442223597164,-3.1871594515525623
13,55.944442223597164,-3.1871594515525623,55.94459222359716,-3.187419259173698
14,55.94459222359716,-3.187419259173698,55.94459222359716,-3.1871192591736976
15,55.94459222359716,-3.1871192591736976,55.94459222359716,-3.1868192591736975,artist.gets.react
16,55.94459222359716,-3.1868192591736975,55.9448220369301,-3.1866264228907917,laws.merit.bleak
17,55.9448220369301,-3.1866264228907917,55.944769942476796,-3.1869218652166955
18,55.944769942476796,-3.1869218652166955,55.94457710619389,-3.18669205188376
19,55.94457710619389,-3.18669205188376,55.944836913815024,-3.18684205188376
20,55.944836913815024,-3.18684205188376,55.944555006028786,-3.1869446579267575
21,55.944555006028786,-3.1869446579267575,55.944836913815024,-3.18684205188376
22,55.944836913815024,-3.18684205188376,55.944555006028786,-3.1869446579267575
23,55.944555006028786,-3.1869446579267575,55.944836913815024,-3.18684205188376
24,55.944836913815024,-3.18684205188376,55.944555006028786,-3.1869446579267575
25,55.944555006028786,-3.1869446579267575,55.944836913815024,-3.18684205188376
26,55.944836913815024,-3.18684205188376,55.944555006028786,-3.1869446579267575
27,55.944555006028786,-3.1869446579267575,55.944836913815024,-3.18684205188376
28,55.944836913815024,-3.18684205188376,55.944555006028786,-3.1869446579267575
29,55.944555006028786,-3.1869446579267575,55.944836913815024,-3.18684205188376
30,55.944836913815024,-3.18684205188376,55.944555006028786,-3.1869446579267575
31,55.944555006028786,-3.1869446579267575,55.944836913815024,-3.18684205188376
32,55.944836913815024,-3.18684205188376,55.944555006028786,-3.1869446579267575
33,55.944555006028786,-3.1869446579267575,55.944836913815024,-3.18684205188376
34,55.944836913815024,-3.18684205188376,55.944555006028786,-3.1869446579267575
35,55.944555006028786,-3.1869446579267575,55.944836913815024,-3.18684205188376
36,55.944836913815024,-3.18684205188376,55.944555006028786,-3.1869446579267575
37,55.944555006028786,-3.1869446579267575,55.944836913815024,-3.18684205188376
38,55.944836913815024,-3.18684205188376,55.944555006028786,-3.1869446579267575
39,55.944555006028786,-3.1869446579267575,55.944836913815024,-3.18684205188376
40,55.944836913815024,-3.18684205188376,55.944555006028786,-3.1869446579267575
41,55.944555006028786,-3.1869446579267575,55.944836913815024,-3.18684205188376
42,55.944836913815024,-3.18684205188376,55.944555006028786,-3.1869446579267575
43,55.944555006028786,-3.1869446579267575,55.944836913815024,-3.18684205188376
44,55.944836913815024,-3.18684205188376,55.944555006028786,-3.1869446579267575
45,55.944555006028786,-3.1869446579267575,55.944836913815024,-3.18684205188376
